fact_key,video_sk,channel_sk,views_count,likes_count,dislikes_count,comments_count,engagement_rate,virtual_revenue,grab_date,_batch_id
28288,28288,-1,95580,970,60,0,0.0108,191.16,2019-11-18 08:14:11.510,run_initial_20260725_085047_7fde
28289,28289,-1,10204,174,6,0,0.0176,20.41,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28290,28290,1100,310821,7400,237,0,0.0246,621.64,2019-11-18 06:33:37.217,run_initial_20260725_085047_7fde
28291,28291,5031,1224,4,2,0,0.0049,2.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28292,28292,-1,2612,264,2,0,0.1018,5.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28293,28293,4632,78296,720,26,0,0.0095,156.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28294,28294,-1,89210,1000,158,0,0.013,178.42,2019-11-18 08:02:59.973,run_initial_20260725_085047_7fde
28295,28295,7416,81528,258,34,0,0.0036,163.06,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28296,28296,1917,17942,306,7,0,0.0174,35.88,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28297,28297,5879,235378,623,68,0,0.0029,470.76,2019-11-14 03:56:36.890,run_initial_20260725_085047_7fde
28298,28298,4284,8866,49,0,0,0.0055,17.73,2019-11-19 00:41:58.927,run_initial_20260725_085047_7fde
28299,28299,-1,654297,6900,559,0,0.0114,1308.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28300,28300,-1,196781,926,115,0,0.0053,393.56,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28301,28301,12911,372286,987,168,0,0.0031,744.57,2019-11-21 19:39:17.327,run_initial_20260725_085047_7fde
28302,28302,9556,3389712,56000,3300,0,0.0175,6779.42,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28303,28303,-1,12264,321,13,0,0.0272,24.53,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28304,28304,6533,819412,9300,560,0,0.012,1638.82,2019-11-19 00:09:50.017,run_initial_20260725_085047_7fde
28305,28305,-1,1020636,7000,412,0,0.0073,2041.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28306,28306,3562,2429717,21000,2000,0,0.0095,4859.43,2019-11-20 12:09:24.217,run_initial_20260725_085047_7fde
28307,28307,3974,1127816,4700,599,0,0.0047,2255.63,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28308,28308,-1,167981,700,51,0,0.0045,335.96,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28309,28309,6439,112341,6300,113,0,0.0571,224.68,2019-11-20 15:13:05.707,run_initial_20260725_085047_7fde
28310,28310,7374,9661052,76000,2300,0,0.0081,19322.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28311,28311,2192,70371,123,14,0,0.0019,140.74,2019-11-19 00:26:10.870,run_initial_20260725_085047_7fde
28312,28312,-1,61145,239,26,2,0.0044,122.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28313,28313,10655,1199581,2800,359,0,0.0026,2399.16,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28314,28314,8332,367465,4100,191,0,0.0117,734.93,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28315,28315,-1,1297926,6000,3800,0,0.0076,2595.85,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28316,28316,4748,75984,613,25,0,0.0084,151.97,2019-11-19 00:48:20.037,run_initial_20260725_085047_7fde
28317,28317,11639,162651,1100,167,0,0.0078,325.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28318,28318,-1,458412,1000,314,0,0.0029,916.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28319,28319,13877,215536,2500,320,0,0.0131,431.07,2019-11-14 01:51:38.907,run_initial_20260725_085047_7fde
28320,28320,5830,1395091,36000,2100,0,0.0273,2790.18,2019-11-18 07:00:50.860,run_initial_20260725_085047_7fde
28321,28321,-1,1919869,16000,826,0,0.0088,3839.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28322,28322,6842,818805,1400,163,0,0.0019,1637.61,2019-11-19 05:05:56.480,run_initial_20260725_085047_7fde
28323,28323,3796,10363,45,4,0,0.0047,20.73,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28324,28324,13863,829239,9500,295,0,0.0118,1658.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28325,28325,11619,8444844,68000,4500,0,0.0086,16889.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28326,28326,-1,189872,2800,205,0,0.0158,379.74,2019-11-18 08:09:30.887,run_initial_20260725_085047_7fde
28327,28327,12902,1879,108,0,0,0.0575,3.76,2019-11-19 02:29:42.560,run_initial_20260725_085047_7fde
28328,28328,41,28067,332,16,0,0.0124,56.13,2019-11-20 15:42:53.890,run_initial_20260725_085047_7fde
28329,28329,3748,4445997,8300,1700,0,0.0022,8891.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28330,28330,410,11174,0,0,0,0.0,22.35,2019-11-19 02:59:50.113,run_initial_20260725_085047_7fde
28331,28331,-1,3512,29,0,0,0.0083,7.02,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28332,28332,3918,460636,2300,74,0,0.0052,921.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28333,28333,-1,42864,64,11,0,0.0017,85.73,2019-11-13 23:02:41.063,run_initial_20260725_085047_7fde
28334,28334,4105,5124,140,5,0,0.0283,10.25,2019-11-19 02:31:43.237,run_initial_20260725_085047_7fde
28335,28335,-1,281692,2400,140,0,0.009,563.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28336,28336,13096,1416265,3600,1100,0,0.0033,2832.53,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28337,28337,2360,83469,1500,153,0,0.0198,166.94,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28338,28338,2255,13824,25,4,0,0.0021,27.65,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28339,28339,7868,400590,3000,129,0,0.0078,801.18,2019-11-20 08:50:26.070,run_initial_20260725_085047_7fde
28340,28340,-1,3711206,7000,1300,0,0.0022,7422.41,2019-11-18 12:11:35.663,run_initial_20260725_085047_7fde
28341,28341,-1,489214,14000,399,0,0.0294,978.43,2019-11-21 17:27:44.673,run_initial_20260725_085047_7fde
28342,28342,6283,156797,3100,282,0,0.0216,313.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28343,28343,5262,69643,512,11,0,0.0075,139.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28344,28344,3228,11235,766,18,0,0.0698,22.47,2019-11-19 04:09:21.373,run_initial_20260725_085047_7fde
28345,28345,10935,1449749,6000,324,0,0.0044,2899.5,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28346,28346,-1,379193,774,105,0,0.0023,758.39,2019-11-19 00:09:10.937,run_initial_20260725_085047_7fde
28347,28347,4797,495344,2900,152,0,0.0062,990.69,2019-11-19 04:44:31.500,run_initial_20260725_085047_7fde
28348,28348,-1,1285691,12000,2000,0,0.0109,2571.38,2019-11-18 07:51:39.340,run_initial_20260725_085047_7fde
28349,28349,9641,471475,4100,372,0,0.0095,942.95,2019-11-20 16:12:37.197,run_initial_20260725_085047_7fde
28350,28350,1149,36464,113,9,0,0.0033,72.93,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28351,28351,6244,615215,6100,800,0,0.0112,1230.43,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28352,28352,13049,318922,902,153,0,0.0033,637.84,2019-11-18 23:31:06.840,run_initial_20260725_085047_7fde
28353,28353,2502,638249,4400,185,0,0.0072,1276.5,2019-11-18 23:23:06.333,run_initial_20260725_085047_7fde
28354,28354,8505,163819,450,28,0,0.0029,327.64,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28355,28355,12170,32024,990,54,0,0.0326,64.05,2019-11-13 22:47:09.387,run_initial_20260725_085047_7fde
28356,28356,10493,7076,64,16,0,0.0113,14.15,2019-11-13 22:43:43.437,run_initial_20260725_085047_7fde
28357,28357,13373,45604,290,10,0,0.0066,91.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28358,28358,4619,157511,1200,101,0,0.0083,315.02,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28359,28359,1296,264502,6100,162,0,0.0237,529.0,2019-11-19 03:28:39.070,run_initial_20260725_085047_7fde
28360,28360,-1,24563,74,13,0,0.0035,49.13,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28361,28361,6126,303999,544,136,0,0.0022,608.0,2019-11-21 19:23:41.473,run_initial_20260725_085047_7fde
28362,28362,3489,48908,591,13,0,0.0123,97.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28363,28363,-1,93286,250,58,0,0.0033,186.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28364,28364,-1,3606183,17000,1500,0,0.0051,7212.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28365,28365,-1,16940,194,10,0,0.012,33.88,2019-11-19 02:58:26.550,run_initial_20260725_085047_7fde
28366,28366,13267,11349547,52000,6400,0,0.0051,22699.09,2019-11-21 16:26:51.383,run_initial_20260725_085047_7fde
28367,28367,4135,94989,1000,52,0,0.0111,189.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28368,28368,-1,184315,839,91,0,0.005,368.63,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28369,28369,439,4425339,42000,1300,0,0.0098,8850.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28370,28370,-1,45181,216,31,0,0.0055,90.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28371,28371,9152,61918,197,13,0,0.0034,123.84,2019-11-19 01:03:02.720,run_initial_20260725_085047_7fde
28372,28372,249,2489935,39000,1100,0,0.0161,4979.87,2019-11-21 16:40:33.053,run_initial_20260725_085047_7fde
28373,28373,12637,1426144,10000,763,0,0.0075,2852.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28374,28374,-1,66061,664,25,0,0.0104,132.12,2019-11-18 08:07:21.013,run_initial_20260725_085047_7fde
28375,28375,9843,11914,148,22,0,0.0143,23.83,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28376,28376,9719,158636,712,20,0,0.0046,317.27,2019-11-18 13:07:50.563,run_initial_20260725_085047_7fde
28377,28377,13805,2343362,3800,1200,0,0.0021,4686.72,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28378,28378,4986,2409963,9600,725,0,0.0043,4819.93,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28379,28379,-1,605340,2800,1000,0,0.0063,1210.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28380,28380,6083,2133,21,4,0,0.0117,4.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28381,28381,-1,26643,593,5,0,0.0224,53.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28382,28382,-1,3045768,5700,1300,0,0.0023,6091.54,2019-11-18 08:57:00.563,run_initial_20260725_085047_7fde
28383,28383,9760,26507,284,7,0,0.011,53.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28384,28384,3192,4248,138,6,0,0.0339,8.5,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28385,28385,-1,37792,270,55,0,0.0086,75.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28386,28386,6993,277700,6900,114,0,0.0253,555.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28387,28387,-1,91357,743,151,0,0.0098,182.71,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28388,28388,-1,4693316,102000,2200,0,0.0222,9386.63,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28389,28389,4714,10801,945,23,0,0.0896,21.6,2019-11-13 23:35:36.013,run_initial_20260725_085047_7fde
28390,28390,12699,21933,77,6,0,0.0038,43.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28391,28391,13509,55623,830,25,0,0.0154,111.25,2019-11-18 11:45:13.720,run_initial_20260725_085047_7fde
28392,28392,9702,131,2,0,0,0.0153,0.26,2019-11-13 22:40:23.013,run_initial_20260725_085047_7fde
28393,28393,1530,441213,2600,226,0,0.0064,882.43,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28394,28394,7859,377132,5600,592,0,0.0164,754.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28395,28395,674,44338,189,11,0,0.0045,88.68,2019-11-19 04:49:48.420,run_initial_20260725_085047_7fde
28396,28396,10861,228510,788,151,0,0.0041,457.02,2019-11-20 16:43:18.440,run_initial_20260725_085047_7fde
28397,28397,9887,35340,91,18,0,0.0031,70.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28398,28398,-1,305535,14000,145,0,0.0463,611.07,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28399,28399,-1,3872,87,4,0,0.0235,7.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28400,28400,4105,1029,29,2,0,0.0301,2.06,2019-11-19 02:38:02.697,run_initial_20260725_085047_7fde
28401,28401,470,909671,10000,690,0,0.0118,1819.34,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28402,28402,-1,1464076,10000,723,0,0.0073,2928.15,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28403,28403,8205,110243,1100,92,0,0.0108,220.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28404,28404,2617,252946,1000,380,0,0.0055,505.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28405,28405,-1,725,14,0,0,0.0193,1.45,2019-11-13 07:47:39.950,run_initial_20260725_085047_7fde
28406,28406,13756,4466,37,2,0,0.0087,8.93,2019-11-14 00:49:03.453,run_initial_20260725_085047_7fde
28407,28407,-1,3488,11,2,0,0.0037,6.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28408,28408,10948,33797,136,29,0,0.0049,67.59,2019-11-17 07:53:09.000,run_initial_20260725_085047_7fde
28409,28409,-1,921280,12000,1000,0,0.0141,1842.56,2019-11-18 07:56:00.377,run_initial_20260725_085047_7fde
28410,28410,-1,13676365,75000,9200,0,0.0062,27352.73,2019-11-18 13:13:34.483,run_initial_20260725_085047_7fde
28411,28411,6487,235062,2300,48,0,0.01,470.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28412,28412,12637,1624519,4400,442,13,0.003,3249.04,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28413,28413,12820,147090,1500,422,0,0.0131,294.18,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28414,28414,8681,6864376,55000,2100,0,0.0083,13728.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28415,28415,-1,455070,4900,624,0,0.0121,910.14,2019-11-18 07:52:21.827,run_initial_20260725_085047_7fde
28416,28416,13998,65881,1000,32,0,0.0157,131.76,2019-11-19 02:39:02.113,run_initial_20260725_085047_7fde
28417,28417,3933,2294,10,19,0,0.0126,4.59,2019-11-13 22:15:04.700,run_initial_20260725_085047_7fde
28418,28418,8205,573148,7700,554,0,0.0144,1146.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28419,28419,6158,72946,321,66,0,0.0053,145.89,2019-11-13 23:38:15.507,run_initial_20260725_085047_7fde
28420,28420,9991,4076,32,2,0,0.0083,8.15,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28421,28421,11584,44110,212,17,0,0.0052,88.22,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28422,28422,2049,2994326,51000,1600,0,0.0176,5988.65,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28423,28423,-1,3506,27,0,0,0.0077,7.01,2019-11-20 14:51:43.740,run_initial_20260725_085047_7fde
28424,28424,1583,888143,3700,659,0,0.0049,1776.29,2019-11-19 08:54:28.133,run_initial_20260725_085047_7fde
28425,28425,353,17907,800,15,0,0.0455,35.81,2019-11-19 03:41:57.370,run_initial_20260725_085047_7fde
28426,28426,-1,2665151,8300,1200,0,0.0036,5330.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28427,28427,8332,74196,601,45,0,0.0087,148.39,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28428,28428,8476,397699,1400,130,0,0.0038,795.4,2019-11-20 15:05:58.843,run_initial_20260725_085047_7fde
28429,28429,-1,847903,19000,1300,0,0.0239,1695.81,2019-11-21 17:33:42.437,run_initial_20260725_085047_7fde
28430,28430,-1,7878,96,34,0,0.0165,15.76,2019-11-17 08:38:41.333,run_initial_20260725_085047_7fde
28431,28431,9428,416580,2400,412,0,0.0068,833.16,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28432,28432,2205,2925569,22000,2100,0,0.0082,5851.14,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28433,28433,2603,846782,39000,449,0,0.0466,1693.56,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28434,28434,366,3201139,82000,1800,0,0.0262,6402.28,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28435,28435,12918,99542,1700,181,0,0.0189,199.08,2019-11-18 08:32:45.567,run_initial_20260725_085047_7fde
28436,28436,916,450243,1600,356,0,0.0043,900.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28437,28437,2961,2284327,9200,684,0,0.0043,4568.65,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28438,28438,-1,161662,2500,95,0,0.0161,323.32,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28439,28439,10530,3927810,6900,1200,0,0.0021,7855.62,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28440,28440,6831,1688,56,4,0,0.0355,3.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28441,28441,-1,6499322,76000,1200,0,0.0119,12998.64,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28442,28442,538,1206640,909,181,0,0.0009,2413.28,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28443,28443,12470,6535722,46000,1600,0,0.0073,13071.44,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28444,28444,12934,332642,5000,261,0,0.0158,665.28,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28445,28445,-1,2363035,8100,988,0,0.0038,4726.07,2019-11-19 03:12:27.257,run_initial_20260725_085047_7fde
28446,28446,-1,806322,11000,456,0,0.0142,1612.64,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28447,28447,7707,13698,328,11,0,0.0247,27.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28448,28448,-1,36747,70,33,0,0.0028,73.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28449,28449,7982,520191,978,211,0,0.0023,1040.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28450,28450,13356,21136,398,21,0,0.0198,42.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28451,28451,2307,25918,78,13,0,0.0035,51.84,2019-11-19 01:32:14.660,run_initial_20260725_085047_7fde
28452,28452,12761,1446990,8800,1900,0,0.0074,2893.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28453,28453,-1,520838,2000,299,0,0.0044,1041.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28454,28454,-1,338593,5800,376,0,0.0182,677.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28455,28455,11637,986953,3800,512,0,0.0044,1973.91,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28456,28456,9644,150789,468,40,0,0.0034,301.58,2019-11-18 10:20:52.230,run_initial_20260725_085047_7fde
28457,28457,4132,11829,41,2,0,0.0036,23.66,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28458,28458,10032,226038,2000,216,0,0.0098,452.08,2019-11-22 05:48:19.900,run_initial_20260725_085047_7fde
28459,28459,10893,2258343,3000,274,0,0.0014,4516.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28460,28460,5829,17167,109,10,0,0.0069,34.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28461,28461,8948,45599,1100,15,0,0.0245,91.2,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28462,28462,-1,1377,60,2,0,0.045,2.75,2019-11-14 00:41:46.473,run_initial_20260725_085047_7fde
28463,28463,8108,504891,2000,141,0,0.0042,1009.78,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28464,28464,9521,672264,3200,208,0,0.0051,1344.53,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28465,28465,12554,18912,88,10,0,0.0052,37.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28466,28466,2196,1108656,32000,1200,0,0.0299,2217.31,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28467,28467,8802,1127226,22000,1600,0,0.0209,2254.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28468,28468,-1,51354,692,28,0,0.014,102.71,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28469,28469,10395,620561,7600,316,0,0.0128,1241.12,2019-11-21 18:40:34.657,run_initial_20260725_085047_7fde
28470,28470,1896,42370765,230000,11000,0,0.0057,84741.53,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28471,28471,4061,5365013,116000,7500,0,0.023,10730.03,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28472,28472,13341,74707,1000,74,0,0.0144,149.41,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28473,28473,461,847699,7200,1200,0,0.0099,1695.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28474,28474,900,2286156,13000,391,0,0.0059,4572.31,2019-11-20 14:51:38.537,run_initial_20260725_085047_7fde
28475,28475,1100,1714764,42000,894,0,0.025,3429.53,2019-11-18 06:34:25.110,run_initial_20260725_085047_7fde
28476,28476,6052,5847931,168000,5600,0,0.0297,11695.86,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28477,28477,9720,4959695,250000,3200,0,0.0511,9919.39,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28478,28478,-1,226395,1100,64,0,0.0051,452.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28479,28479,-1,50154,487,16,0,0.01,100.31,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28480,28480,11722,1187160,9600,654,0,0.0086,2374.32,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28481,28481,-1,324761,1100,105,0,0.0037,649.52,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28482,28482,-1,15222,532,26,0,0.0367,30.44,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28483,28483,12007,1835376,82000,3600,0,0.0466,3670.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28484,28484,-1,403418,23000,199,0,0.0575,806.84,2019-11-20 16:29:56.500,run_initial_20260725_085047_7fde
28485,28485,7726,6795,54,9,0,0.0093,13.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28486,28486,221,534908,9700,227,0,0.0186,1069.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28487,28487,326,4837,20,0,0,0.0041,9.67,2019-11-19 03:25:47.543,run_initial_20260725_085047_7fde
28488,28488,2426,5723,0,0,0,0.0,11.45,2019-11-18 12:09:42.987,run_initial_20260725_085047_7fde
28489,28489,10537,10440,307,6,0,0.03,20.88,2019-11-19 05:30:13.803,run_initial_20260725_085047_7fde
28490,28490,-1,10143364,50000,11000,0,0.006,20286.73,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28491,28491,-1,262015,4600,298,0,0.0187,524.03,2019-11-18 05:53:38.563,run_initial_20260725_085047_7fde
28492,28492,2959,476,3,0,0,0.0063,0.95,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28493,28493,1893,263892,1200,86,0,0.0049,527.78,2019-11-18 10:45:54.097,run_initial_20260725_085047_7fde
28494,28494,-1,75228,378,34,0,0.0055,150.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28495,28495,916,514328,1700,306,0,0.0039,1028.66,2019-11-19 00:45:34.207,run_initial_20260725_085047_7fde
28496,28496,-1,1709228,5400,812,0,0.0036,3418.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28497,28497,-1,218878,2400,323,0,0.0124,437.76,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28498,28498,5753,11753,123,2,0,0.0106,23.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28499,28499,12145,39932,139,27,0,0.0042,79.86,2019-11-19 08:58:12.477,run_initial_20260725_085047_7fde
28500,28500,7926,3120,0,0,0,0.0,6.24,2019-11-14 02:51:59.380,run_initial_20260725_085047_7fde
28501,28501,11359,107517,577,21,0,0.0056,215.03,2019-11-18 06:08:53.873,run_initial_20260725_085047_7fde
28502,28502,4108,10800645,37000,5600,0,0.0039,21601.29,2019-11-18 10:43:57.267,run_initial_20260725_085047_7fde
28503,28503,8,2139640,9100,766,0,0.0046,4279.28,2019-11-19 01:25:55.197,run_initial_20260725_085047_7fde
28504,28504,7673,962467,12000,783,0,0.0133,1924.93,2019-11-19 01:49:28.390,run_initial_20260725_085047_7fde
28505,28505,-1,29924,80,36,0,0.0039,59.85,2019-11-13 22:56:40.600,run_initial_20260725_085047_7fde
28506,28506,12308,126876,3100,100,0,0.0252,253.75,2019-11-19 03:17:47.720,run_initial_20260725_085047_7fde
28507,28507,-1,610711,597,40,0,0.001,1221.42,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28508,28508,11840,372314,1700,173,0,0.005,744.63,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28509,28509,4581,24754,256,30,0,0.0116,49.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28510,28510,-1,2982891,0,0,0,0.0,5965.78,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28511,28511,12699,1944,8,0,0,0.0041,3.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28512,28512,8106,194322,13000,116,0,0.0675,388.64,2019-11-20 13:09:08.993,run_initial_20260725_085047_7fde
28513,28513,-1,195197,574,116,0,0.0035,390.39,2019-11-20 13:43:50.260,run_initial_20260725_085047_7fde
28514,28514,-1,21058,236,8,0,0.0116,42.12,2019-11-19 02:40:41.717,run_initial_20260725_085047_7fde
28515,28515,9738,230986,883,82,0,0.0042,461.97,2019-11-18 13:36:40.490,run_initial_20260725_085047_7fde
28516,28516,4390,2131902,6400,208,0,0.0031,4263.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28517,28517,3829,62195,847,48,0,0.0144,124.39,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28518,28518,6226,1374,29,5,0,0.0247,2.75,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28519,28519,5401,31215,1100,44,0,0.0366,62.43,2019-11-18 06:03:08.080,run_initial_20260725_085047_7fde
28520,28520,7429,339455,872,33,2,0.0027,678.91,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
28521,28521,11210,3277317,19000,3300,0,0.0068,6554.63,2019-11-19 07:30:07.660,run_initial_20260725_085047_7fde
28522,28522,-1,4324231,8700,935,0,0.0022,8648.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
